sensor_type,temperature,humidity,soilMoisture,lightIntensity,ECO2,fanState,lightState,humidifierState,blueLightState,coolerState,timestamp
chestnut,26.4,92.3,1,0,896,False,False,False,False,False,2025-03-24 21:05:02.951
chestnut,26.5,92.1,1,0,917,False,False,False,False,False,2025-03-24 21:05:18.916
chestnut,26.5,91.9,1,0,909,False,False,False,False,False,2025-03-24 21:05:35.514
chestnut,26.6,91.8,1,0,883,False,False,False,False,False,2025-03-24 21:05:52.097
chestnut,26.6,91.5,1,0,914,False,False,False,False,False,2025-03-24 21:06:08.689
chestnut,26.6,91.3,1,0,860,False,False,False,False,False,2025-03-24 21:06:25.062
chestnut,26.7,91.0,1,0,871,True,False,False,False,False,2025-03-24 21:06:41.669
chestnut,26.5,83.6,1,47,531,True,False,True,False,False,2025-03-24 21:06:58.254
chestnut,26.3,86.9,1,161,504,True,False,True,False,False,2025-03-24 21:07:15.039
chestnut,25.9,88.9,1,133,508,True,False,True,False,False,2025-03-24 21:07:31.456
chestnut,25.6,90.2,1,128,505,False,False,False,False,False,2025-03-24 21:07:47.809
chestnut,25.5,91.6,1,0,576,False,False,False,False,False,2025-03-24 21:08:04.091
chestnut,25.5,92.5,1,0,651,False,False,False,False,False,2025-03-24 21:08:20.593
chestnut,25.6,92.9,1,0,645,False,False,False,False,False,2025-03-24 21:08:37.174
chestnut,25.6,93.2,1,11,665,False,False,False,False,False,2025-03-24 21:08:53.665
chestnut,25.7,93.4,1,1,685,False,False,False,False,False,2025-03-24 21:09:10.141
chestnut,25.8,93.4,1,0,762,False,False,False,False,False,2025-03-24 21:09:26.414
chestnut,25.8,93.5,1,0,817,False,False,False,False,False,2025-03-24 21:09:42.694
chestnut,25.8,93.5,1,0,845,False,False,False,False,False,2025-03-24 21:09:59.080
chestnut,26.0,93.4,1,0,849,False,False,False,False,False,2025-03-24 21:10:15.564
chestnut,26.0,93.4,1,0,854,False,False,False,False,False,2025-03-24 21:10:31.857
chestnut,26.1,93.2,1,0,868,False,False,False,False,False,2025-03-24 21:10:48.338
chestnut,26.1,93.1,1,0,873,False,False,False,False,False,2025-03-24 21:11:04.836
chestnut,26.2,92.9,1,0,880,False,False,False,False,False,2025-03-24 21:11:21.347
chestnut,26.2,92.5,1,0,920,False,False,False,False,False,2025-03-24 21:11:59.309
chestnut,26.3,92.4,1,0,908,False,False,False,False,False,2025-03-24 21:12:15.801
chestnut,26.3,92.3,1,0,886,False,False,False,False,False,2025-03-24 21:12:32.809
chestnut,26.3,92.1,1,0,907,False,False,False,False,False,2025-03-24 21:12:49.397
chestnut,26.4,91.9,1,0,849,False,False,False,False,False,2025-03-24 21:13:06.176
chestnut,26.4,91.7,1,0,909,False,False,False,False,False,2025-03-24 21:13:23.291
chestnut,26.5,91.4,1,0,897,False,False,False,False,False,2025-03-24 21:13:39.611
chestnut,26.5,91.2,1,0,925,True,False,False,False,False,2025-03-24 21:13:56.091
chestnut,26.4,84.3,1,53,567,True,False,True,False,False,2025-03-24 21:14:12.570
chestnut,26.2,86.8,1,98,540,True,False,True,False,False,2025-03-24 21:14:28.905
chestnut,25.9,89.1,1,102,536,True,False,True,False,False,2025-03-24 21:14:45.504
chestnut,25.6,90.4,1,112,569,False,False,False,False,False,2025-03-24 21:15:02.092
chestnut,25.5,91.5,1,0,632,False,False,False,False,False,2025-03-24 21:15:18.592
chestnut,25.6,91.9,1,0,668,False,False,False,False,False,2025-03-24 21:15:35.173
chestnut,25.6,92.5,1,0,694,False,False,False,False,False,2025-03-24 21:15:51.772
chestnut,25.7,92.8,1,0,734,False,False,False,False,False,2025-03-24 21:16:08.263
chestnut,25.7,93.1,1,53,778,False,False,False,False,False,2025-03-24 21:16:24.517
chestnut,25.8,93.1,1,0,796,False,False,False,False,False,2025-03-24 21:16:41.155
chestnut,25.9,93.3,1,0,809,False,False,False,False,False,2025-03-24 21:16:57.612
chestnut,25.9,93.1,1,0,873,False,False,False,False,False,2025-03-24 21:17:14.181
chestnut,26.0,93.1,1,0,870,False,False,False,False,False,2025-03-24 21:17:30.683
chestnut,26.1,93.1,1,0,875,False,False,False,False,False,2025-03-24 21:17:47.159
chestnut,26.1,92.9,1,0,912,False,False,False,False,False,2025-03-24 21:18:03.549
chestnut,26.2,92.7,1,0,908,False,False,False,False,False,2025-03-24 21:18:20.038
chestnut,26.2,92.6,1,0,892,False,False,False,False,False,2025-03-24 21:18:36.525
chestnut,26.2,92.4,1,0,871,False,False,False,False,False,2025-03-24 21:18:52.815
chestnut,26.3,92.1,1,0,930,False,False,False,False,False,2025-03-24 21:19:09.451
chestnut,26.3,91.9,1,0,858,False,False,False,False,False,2025-03-24 21:19:26.011
chestnut,26.4,91.8,1,0,886,False,False,False,False,False,2025-03-24 21:19:42.482
chestnut,26.4,91.6,1,0,863,False,False,False,False,False,2025-03-24 21:19:58.948
chestnut,26.5,91.5,1,0,877,False,False,False,False,False,2025-03-24 21:20:15.332
chestnut,26.5,91.2,1,0,921,False,False,False,False,False,2025-03-24 21:20:31.612
chestnut,26.5,91.0,1,0,889,False,False,False,False,False,2025-03-24 21:20:47.996
chestnut,26.6,90.9,1,19,944,True,False,False,False,False,2025-03-24 21:21:04.483
chestnut,26.4,84.0,1,54,576,True,False,True,False,False,2025-03-24 21:21:20.990
chestnut,26.2,86.5,1,154,547,True,False,True,False,False,2025-03-24 21:21:37.586
chestnut,26.0,88.8,1,84,542,True,False,True,False,False,2025-03-24 21:21:54.060
chestnut,25.6,90.1,1,78,551,False,False,False,False,False,2025-03-24 21:22:10.336
chestnut,25.6,91.3,1,1,624,False,False,False,False,False,2025-03-24 21:22:26.940
chestnut,25.6,91.9,1,0,652,False,False,False,False,False,2025-03-24 21:22:43.531
chestnut,25.6,92.4,1,0,695,False,False,False,False,False,2025-03-24 21:23:00.171
chestnut,25.6,92.7,1,0,700,False,False,False,False,False,2025-03-24 21:23:16.811
chestnut,25.8,93.0,1,0,713,False,False,False,False,False,2025-03-24 21:23:33.289
chestnut,25.8,93.1,1,0,817,False,False,False,False,False,2025-03-24 21:23:49.665
chestnut,25.8,93.1,1,0,827,False,False,False,False,False,2025-03-24 21:24:06.153
chestnut,25.9,93.0,1,0,823,False,False,False,False,False,2025-03-24 21:24:22.528
chestnut,26.0,93.1,1,0,888,False,False,False,False,False,2025-03-24 21:24:39.118
chestnut,26.1,93.0,1,0,824,False,False,False,False,False,2025-03-24 21:24:55.620
chestnut,26.1,92.9,1,0,825,False,False,False,False,False,2025-03-24 21:25:12.090
chestnut,26.2,92.8,1,0,838,False,False,False,False,False,2025-03-24 21:25:27.963
chestnut,26.2,92.6,1,0,876,False,False,False,False,False,2025-03-24 21:25:44.451
chestnut,26.2,92.4,1,0,849,False,False,False,False,False,2025-03-24 21:26:00.859
chestnut,26.3,92.2,1,0,895,False,False,False,False,False,2025-03-24 21:26:17.436
chestnut,26.3,92.1,1,0,899,False,False,False,False,False,2025-03-24 21:26:33.823
chestnut,26.4,92.0,1,0,891,False,False,False,False,False,2025-03-24 21:26:50.422
chestnut,26.4,91.7,1,0,935,False,False,False,False,False,2025-03-24 21:27:06.909
chestnut,26.4,91.6,1,0,939,False,False,False,False,False,2025-03-24 21:27:23.497
chestnut,26.5,91.4,1,0,909,False,False,False,False,False,2025-03-24 21:27:39.980
chestnut,26.5,91.1,1,0,883,False,False,False,False,False,2025-03-24 21:27:56.358
chestnut,26.6,90.8,1,0,879,True,False,False,False,False,2025-03-24 21:28:12.943
chestnut,26.4,83.9,1,15,535,True,False,True,False,False,2025-03-24 21:28:29.324
chestnut,26.2,86.7,1,132,474,True,False,True,False,False,2025-03-24 21:28:45.914
chestnut,25.8,88.7,1,192,470,True,False,True,False,False,2025-03-24 21:29:02.289
chestnut,25.5,90.3,1,56,510,False,False,False,False,False,2025-03-24 21:29:18.774
chestnut,25.4,91.5,1,0,595,False,False,False,False,False,2025-03-24 21:29:35.158
chestnut,25.4,92.2,1,0,640,False,False,False,False,False,2025-03-24 21:29:51.540
chestnut,25.5,92.8,1,67,707,False,False,False,False,False,2025-03-24 21:30:07.927
chestnut,25.5,93.1,1,18,678,False,False,False,False,False,2025-03-24 21:30:24.208
chestnut,25.6,93.4,1,67,670,False,False,False,False,False,2025-03-24 21:30:40.599
chestnut,25.6,93.3,1,0,786,False,False,False,False,False,2025-03-24 21:30:57.088
chestnut,25.7,93.5,1,6,805,False,False,False,False,False,2025-03-24 21:31:13.962
chestnut,25.8,93.5,1,0,811,False,False,False,False,False,2025-03-24 21:31:31.100
chestnut,25.8,93.3,1,0,822,False,False,False,False,False,2025-03-24 21:31:49.211
chestnut,25.9,93.3,1,0,817,False,False,False,False,False,2025-03-24 21:32:07.839
chestnut,26.0,93.2,1,0,860,False,False,False,False,False,2025-03-24 21:32:24.647
chestnut,26.0,93.3,1,0,884,False,False,False,False,False,2025-03-24 21:32:41.733
chestnut,26.1,93.2,1,0,885,False,False,False,False,False,2025-03-24 21:32:58.141
chestnut,26.1,93.0,1,0,882,False,False,False,False,False,2025-03-24 21:33:15.535
chestnut,26.1,93.0,1,0,923,False,False,False,False,False,2025-03-24 21:33:32.169
chestnut,26.2,92.7,1,0,898,False,False,False,False,False,2025-03-24 21:33:48.650
chestnut,26.2,92.6,1,0,901,False,False,False,False,False,2025-03-24 21:34:05.130
chestnut,26.3,92.5,1,0,923,False,False,False,False,False,2025-03-24 21:34:21.498
chestnut,26.3,92.3,1,0,910,False,False,False,False,False,2025-03-24 21:34:38.078
chestnut,26.3,92.0,1,0,902,False,False,False,False,False,2025-03-24 21:34:54.671
chestnut,26.4,91.8,1,0,928,False,False,False,False,False,2025-03-24 21:35:11.140
chestnut,26.4,91.6,1,0,910,True,False,False,False,False,2025-03-24 21:35:27.532
chestnut,26.2,84.6,1,0,542,True,False,True,False,False,2025-03-24 21:35:44.130
chestnut,26.1,87.3,1,90,500,True,False,True,False,False,2025-03-24 21:36:00.611
chestnut,25.7,89.4,1,128,509,True,False,True,False,False,2025-03-24 21:36:17.091
chestnut,25.4,90.9,1,80,546,False,False,False,False,False,2025-03-24 21:36:33.584
chestnut,25.4,92.0,1,0,588,False,False,False,False,False,2025-03-24 21:36:50.069
chestnut,25.4,92.5,1,0,633,False,False,False,False,False,2025-03-24 21:37:06.561
chestnut,25.4,92.9,1,0,665,False,False,False,False,False,2025-03-24 21:37:23.037
chestnut,25.5,93.3,1,16,694,False,False,False,False,False,2025-03-24 21:37:39.770
chestnut,25.6,93.6,1,0,733,False,False,False,False,False,2025-03-24 21:37:56.250
chestnut,25.6,93.6,1,0,799,False,False,False,False,False,2025-03-24 21:38:12.649
chestnut,25.7,93.6,1,0,848,False,False,False,False,False,2025-03-24 21:38:29.191
chestnut,25.7,93.6,1,0,822,False,False,False,False,False,2025-03-24 21:38:45.677
chestnut,25.8,93.6,1,0,870,False,False,False,False,False,2025-03-24 21:39:01.967
chestnut,25.8,93.5,1,0,850,False,False,False,False,False,2025-03-24 21:39:18.436
chestnut,25.9,93.3,1,0,872,False,False,False,False,False,2025-03-24 21:39:34.835
chestnut,25.9,93.3,1,0,875,False,False,False,False,False,2025-03-24 21:39:51.310
chestnut,26.0,93.2,1,0,822,False,False,False,False,False,2025-03-24 21:40:07.907
chestnut,26.1,92.9,1,0,884,False,False,False,False,False,2025-03-24 21:40:24.291
chestnut,26.1,92.9,1,0,886,False,False,False,False,False,2025-03-24 21:40:40.688
chestnut,26.2,92.6,1,0,884,False,False,False,False,False,2025-03-24 21:40:57.160
chestnut,26.2,92.5,1,0,895,False,False,False,False,False,2025-03-24 21:41:13.849
chestnut,26.2,92.4,1,0,909,False,False,False,False,False,2025-03-24 21:41:30.491
chestnut,26.3,92.1,1,0,918,False,False,False,False,False,2025-03-24 21:41:46.920
chestnut,26.3,91.9,1,0,919,False,False,False,False,False,2025-03-24 21:42:03.531
chestnut,26.3,91.7,1,0,912,False,False,False,False,False,2025-03-24 21:42:20.011
chestnut,26.4,91.5,1,0,945,True,False,False,False,False,2025-03-24 21:42:36.590
chestnut,26.3,84.7,1,91,557,True,False,True,False,False,2025-03-24 21:42:53.175
chestnut,26.1,87.4,1,137,522,True,True,True,False,False,2025-03-24 21:43:09.610
chestnut,25.8,89.3,1,162,502,True,True,True,False,False,2025-03-24 21:43:26.331
chestnut,25.5,90.4,1,127,513,False,True,False,False,False,2025-03-24 21:43:42.972
chestnut,25.5,91.7,1,0,591,False,True,False,False,False,2025-03-24 21:43:59.449
chestnut,25.5,92.2,1,16,620,False,True,False,False,False,2025-03-24 21:44:16.154
chestnut,25.5,92.6,1,0,638,False,True,False,False,False,2025-03-24 21:44:32.717
chestnut,25.6,93.0,1,0,746,False,True,False,False,False,2025-03-24 21:44:49.199
chestnut,25.6,93.3,1,0,705,False,True,False,False,False,2025-03-24 21:45:05.482
chestnut,25.7,93.2,1,0,811,False,True,False,False,False,2025-03-24 21:45:21.857
chestnut,25.7,93.4,1,0,779,False,True,False,False,False,2025-03-24 21:45:38.362
chestnut,25.8,93.3,1,0,848,False,True,False,False,False,2025-03-24 21:45:54.850
chestnut,26.0,93.0,1,0,850,False,True,False,False,False,2025-03-24 21:46:32.169
chestnut,26.0,93.0,1,0,870,False,True,False,False,False,2025-03-24 21:46:48.729
chestnut,26.0,92.9,1,0,883,False,True,False,False,False,2025-03-24 21:47:05.485
chestnut,26.1,92.7,1,0,885,False,True,False,False,False,2025-03-24 21:47:22.011
chestnut,26.1,92.6,1,0,884,False,True,False,False,False,2025-03-24 21:47:38.574
chestnut,26.2,92.3,1,0,892,False,True,False,False,False,2025-03-24 21:47:55.161
chestnut,26.2,92.2,1,0,891,False,True,False,False,False,2025-03-24 21:48:11.769
chestnut,26.3,91.9,1,0,877,False,True,False,False,False,2025-03-24 21:48:28.240
chestnut,26.3,91.7,1,0,869,False,True,False,False,False,2025-03-24 21:48:44.518
chestnut,26.3,91.5,1,0,865,False,True,False,False,False,2025-03-24 21:49:01.011
chestnut,26.4,91.4,1,0,910,False,True,False,False,False,2025-03-24 21:49:17.497
chestnut,26.4,91.2,1,0,918,False,True,False,False,False,2025-03-24 21:49:33.866
chestnut,26.4,91.1,1,0,879,True,True,False,False,False,2025-03-24 21:49:50.251
chestnut,26.3,84.2,1,48,604,True,True,True,False,False,2025-03-24 21:50:06.532
chestnut,26.1,87.1,1,176,591,True,True,True,False,False,2025-03-24 21:50:23.128
chestnut,25.7,89.2,1,128,582,True,True,True,False,False,2025-03-24 21:50:39.895
chestnut,25.4,90.9,1,66,588,False,True,False,False,False,2025-03-24 21:50:56.215
chestnut,25.3,92.0,1,0,673,False,True,False,False,False,2025-03-24 21:51:12.686
chestnut,25.3,92.5,1,24,689,False,True,False,False,False,2025-03-24 21:51:29.171
chestnut,25.3,93.1,1,0,711,False,True,False,False,False,2025-03-24 21:51:45.672
chestnut,25.5,93.3,1,15,702,False,True,False,False,False,2025-03-24 21:52:02.154
chestnut,25.5,93.5,1,13,824,False,True,False,False,False,2025-03-24 21:52:18.657
chestnut,25.6,93.7,1,0,835,False,True,False,False,False,2025-03-24 21:52:35.144
chestnut,25.6,93.7,1,0,839,False,True,False,False,False,2025-03-24 21:52:51.619
chestnut,25.7,93.9,1,0,823,False,False,False,False,False,2025-03-24 21:53:08.092
chestnut,25.7,93.7,1,0,868,False,False,False,False,False,2025-03-24 21:53:24.605
chestnut,25.8,93.6,1,0,873,False,False,False,False,False,2025-03-24 21:53:41.072
chestnut,25.8,93.6,1,0,831,False,False,False,False,False,2025-03-24 21:53:57.571
chestnut,25.9,93.5,1,0,862,False,False,False,False,False,2025-03-24 21:54:14.151
chestnut,25.9,93.5,1,0,846,False,False,False,False,False,2025-03-24 21:54:30.530
chestnut,26.0,93.3,1,0,863,False,False,False,False,False,2025-03-24 21:54:46.922
chestnut,26.0,93.2,1,0,881,False,False,False,False,False,2025-03-24 21:55:03.411
chestnut,26.1,93.2,1,0,868,False,False,False,False,False,2025-03-24 21:55:20.015
chestnut,26.2,93.0,1,0,873,False,False,False,False,False,2025-03-24 21:55:36.371
chestnut,26.2,92.9,1,0,881,False,False,False,False,False,2025-03-24 21:55:52.866
chestnut,26.2,92.8,1,0,916,False,False,False,False,False,2025-03-24 21:56:09.458
chestnut,26.2,92.7,1,0,949,False,False,False,False,False,2025-03-24 21:56:25.933
chestnut,26.3,92.6,1,0,957,False,False,False,False,False,2025-03-24 21:56:42.564
chestnut,26.3,92.5,1,0,962,True,False,False,False,False,2025-03-24 21:56:59.132
chestnut,26.2,85.2,1,67,618,True,False,False,False,False,2025-03-24 21:57:15.626
chestnut,26.1,83.5,1,65,556,True,False,True,False,False,2025-03-24 21:57:32.196
chestnut,26.0,87.4,1,172,620,True,False,True,False,False,2025-03-24 21:57:48.892
chestnut,25.7,89.7,1,83,631,False,False,True,False,False,2025-03-24 21:58:05.772
chestnut,25.6,92.0,1,48,723,False,False,False,False,False,2025-03-24 21:58:22.730
chestnut,25.6,92.4,1,0,751,False,False,False,False,False,2025-03-24 21:58:39.256
chestnut,25.6,92.9,1,5,764,False,False,False,False,False,2025-03-24 21:58:55.642
chestnut,25.7,93.3,1,0,782,False,False,False,False,False,2025-03-24 21:59:12.025
chestnut,25.8,93.7,1,0,781,False,False,False,False,False,2025-03-24 21:59:28.322
chestnut,25.8,93.8,1,0,813,False,False,False,False,False,2025-03-24 21:59:44.805
chestnut,25.9,94.0,1,0,821,False,False,False,False,False,2025-03-24 22:00:01.200
chestnut,26.0,94.0,1,0,828,False,False,False,False,False,2025-03-24 22:00:17.469
chestnut,26.0,94.0,1,31,852,False,False,False,False,False,2025-03-24 22:00:33.867
chestnut,26.1,94.2,1,0,915,False,False,False,False,False,2025-03-24 22:00:50.238
chestnut,26.1,94.2,1,0,924,False,False,False,False,False,2025-03-24 22:01:06.828
chestnut,26.2,94.2,1,0,941,False,False,False,False,False,2025-03-24 22:01:23.371
chestnut,26.2,94.1,1,0,920,False,False,False,False,False,2025-03-24 22:01:39.849
chestnut,26.2,94.0,1,0,907,False,False,False,False,False,2025-03-24 22:01:56.331
chestnut,26.3,94.2,1,0,904,False,False,False,False,False,2025-03-24 22:02:12.878
chestnut,26.3,94.1,1,0,917,False,False,False,False,False,2025-03-24 22:02:29.610
chestnut,26.4,94.0,1,0,928,False,False,False,False,False,2025-03-24 22:02:46.167
chestnut,26.4,93.9,1,0,908,False,False,False,False,False,2025-03-24 22:03:02.647
chestnut,26.4,93.8,1,0,902,False,False,False,False,False,2025-03-24 22:03:19.119
chestnut,26.5,93.7,1,0,908,False,False,False,False,False,2025-03-24 22:03:35.714
chestnut,26.5,93.6,1,0,901,False,False,False,False,False,2025-03-24 22:03:52.299
chestnut,26.5,93.5,1,0,954,True,False,False,False,False,2025-03-24 22:04:08.809
chestnut,26.4,85.9,1,0,642,True,False,False,False,False,2025-03-24 22:04:25.282
chestnut,26.3,84.0,1,16,560,True,False,True,False,False,2025-03-24 22:04:41.770
chestnut,26.1,87.1,1,154,613,True,False,True,False,False,2025-03-24 22:04:57.652
chestnut,25.9,89.2,1,0,623,False,False,True,False,False,2025-03-24 22:05:13.616
chestnut,25.8,91.6,1,80,757,False,False,False,False,False,2025-03-24 22:05:29.884
chestnut,25.8,92.0,1,0,730,False,False,False,False,False,2025-03-24 22:05:46.277
chestnut,25.7,92.6,1,0,733,False,False,False,False,False,2025-03-24 22:06:02.772
chestnut,25.8,93.1,1,22,786,False,False,False,False,False,2025-03-24 22:06:19.352
chestnut,25.9,93.5,1,0,802,False,False,False,False,False,2025-03-24 22:06:35.879
chestnut,25.9,93.6,1,0,804,False,False,False,False,False,2025-03-24 22:06:52.349
chestnut,26.0,93.7,1,0,829,False,False,False,False,False,2025-03-24 22:07:08.627
chestnut,26.0,93.8,1,0,820,False,False,False,False,False,2025-03-24 22:07:25.100
chestnut,26.1,93.8,1,0,873,False,False,False,False,False,2025-03-24 22:07:41.497
chestnut,26.2,93.9,1,0,902,False,False,False,False,False,2025-03-24 22:07:58.086
chestnut,26.2,93.9,1,0,950,False,False,False,False,False,2025-03-24 22:08:14.447
chestnut,26.2,94.0,1,0,902,False,False,False,False,False,2025-03-24 22:08:30.930
chestnut,26.3,93.9,1,0,900,False,False,False,False,False,2025-03-24 22:08:47.332
chestnut,26.4,93.9,1,0,907,False,False,False,False,False,2025-03-24 22:09:03.915
chestnut,26.4,93.9,1,0,913,False,False,False,False,False,2025-03-24 22:09:20.415
chestnut,26.4,93.8,1,0,916,False,False,False,False,False,2025-03-24 22:09:36.982
chestnut,26.5,93.7,1,0,945,False,False,False,False,False,2025-03-24 22:09:53.365
chestnut,26.5,93.6,1,0,928,False,False,False,False,False,2025-03-24 22:10:09.750
chestnut,26.5,93.5,1,0,939,False,False,False,False,False,2025-03-24 22:10:26.045
chestnut,26.6,93.5,1,0,933,False,False,False,False,False,2025-03-24 22:10:42.535
chestnut,26.6,93.4,1,0,928,False,False,False,False,False,2025-03-24 22:10:59.010
chestnut,26.6,93.3,1,0,935,True,False,False,False,False,2025-03-24 22:11:16.333
chestnut,26.4,85.4,1,16,574,True,False,False,False,False,2025-03-24 22:11:32.716
chestnut,26.3,83.5,1,43,473,True,False,True,False,False,2025-03-24 22:11:49.606
chestnut,26.1,87.2,1,113,550,True,False,True,False,False,2025-03-24 22:12:06.395
chestnut,25.8,89.7,1,138,565,False,False,True,False,False,2025-03-24 22:12:23.089
chestnut,25.6,91.4,1,50,658,False,False,False,False,False,2025-03-24 22:12:39.471
chestnut,25.7,92.1,1,0,671,False,False,False,False,False,2025-03-24 22:12:55.854
chestnut,25.7,92.6,1,19,695,False,False,False,False,False,2025-03-24 22:13:12.454
chestnut,25.7,93.1,1,27,724,False,False,False,False,False,2025-03-24 22:13:28.937
chestnut,25.8,93.5,1,0,755,False,False,False,False,False,2025-03-24 22:13:45.307
chestnut,25.9,93.8,1,0,799,False,False,False,False,False,2025-03-24 22:14:01.698
chestnut,25.9,94.0,1,0,801,False,False,False,False,False,2025-03-24 22:14:19.131
chestnut,26.0,94.0,1,0,823,False,False,False,False,False,2025-03-24 22:14:35.531
chestnut,26.1,94.1,1,0,852,False,False,False,False,False,2025-03-24 22:14:52.730
chestnut,26.1,94.1,1,0,893,False,False,False,False,False,2025-03-24 22:15:09.797
chestnut,26.3,94.2,1,0,922,False,False,False,False,False,2025-03-24 22:15:46.361
chestnut,26.3,94.1,1,0,911,False,False,False,False,False,2025-03-24 22:16:02.837
chestnut,26.3,94.1,1,0,873,False,False,False,False,False,2025-03-24 22:16:19.432
chestnut,26.4,94.0,1,0,899,False,False,False,False,False,2025-03-24 22:16:36.120
chestnut,26.4,94.0,1,0,920,False,False,False,False,False,2025-03-24 22:16:54.649
chestnut,26.5,93.9,1,0,926,False,False,False,False,False,2025-03-24 22:17:11.048
chestnut,26.5,93.8,1,0,915,False,False,False,False,False,2025-03-24 22:17:27.625
chestnut,26.5,93.7,1,0,929,False,False,False,False,False,2025-03-24 22:17:44.170
chestnut,26.5,93.7,1,0,936,False,False,False,False,False,2025-03-24 22:18:00.731
chestnut,26.5,93.6,1,0,936,False,False,False,False,False,2025-03-24 22:18:17.213
chestnut,26.6,93.5,1,0,938,True,False,False,False,False,2025-03-24 22:18:33.769
chestnut,26.3,85.8,1,18,627,True,False,False,False,False,2025-03-24 22:18:50.409
chestnut,26.3,83.8,1,57,530,True,False,True,False,False,2025-03-24 22:19:06.760
chestnut,26.1,87.6,1,96,616,True,False,True,False,False,2025-03-24 22:19:23.226
chestnut,25.8,89.3,1,81,648,False,False,True,False,False,2025-03-24 22:19:39.621
chestnut,25.7,91.6,1,99,741,False,False,False,False,False,2025-03-24 22:19:56.102
chestnut,25.7,92.0,1,0,768,False,False,False,False,False,2025-03-24 22:20:12.494
chestnut,25.7,92.5,1,20,776,False,False,False,False,False,2025-03-24 22:20:28.993
chestnut,25.8,93.0,1,58,806,False,False,False,False,False,2025-03-24 22:20:45.609
chestnut,25.8,93.4,1,64,796,False,False,False,False,False,2025-03-24 22:21:02.055
chestnut,25.9,93.7,1,0,813,False,False,False,False,False,2025-03-24 22:21:18.352
chestnut,26.0,93.8,1,0,819,False,False,False,False,False,2025-03-24 22:21:34.930
chestnut,26.0,93.9,1,42,844,False,False,False,False,False,2025-03-24 22:21:51.310
chestnut,26.1,93.8,1,0,869,False,False,False,False,False,2025-03-24 22:22:07.811
chestnut,26.1,93.8,1,0,915,False,False,False,False,False,2025-03-24 22:22:24.286
chestnut,26.2,93.9,1,0,905,False,False,False,False,False,2025-03-24 22:22:40.785
chestnut,26.2,93.9,1,0,874,False,False,False,False,False,2025-03-24 22:22:57.245
chestnut,26.2,94.0,1,0,942,False,False,False,False,False,2025-03-24 22:23:13.646
chestnut,26.3,93.9,1,21,906,False,False,False,False,False,2025-03-24 22:23:30.228
chestnut,26.4,93.9,1,0,887,False,False,False,False,False,2025-03-24 22:23:46.516
chestnut,26.4,93.9,1,0,875,False,False,False,False,False,2025-03-24 22:24:03.102
chestnut,26.4,93.7,1,0,896,False,False,False,False,False,2025-03-24 22:24:19.594
chestnut,26.4,93.7,1,0,909,False,False,False,False,False,2025-03-24 22:24:36.067
chestnut,26.5,93.7,1,0,895,False,False,False,False,False,2025-03-24 22:24:52.349
chestnut,26.5,93.5,1,0,926,False,False,False,False,False,2025-03-24 22:25:08.864
chestnut,26.5,93.5,1,0,918,False,False,False,False,False,2025-03-24 22:25:25.333
chestnut,26.6,93.4,1,0,939,True,False,False,False,False,2025-03-24 22:25:41.915
chestnut,26.4,86.0,1,55,743,True,False,False,False,False,2025-03-24 22:25:58.303
chestnut,26.3,84.0,1,53,651,True,False,True,False,False,2025-03-24 22:26:14.684
chestnut,26.2,87.6,1,84,737,True,False,True,False,False,2025-03-24 22:26:31.206
chestnut,25.9,89.8,1,80,720,False,False,True,False,False,2025-03-24 22:26:47.455
chestnut,25.7,91.9,1,65,809,False,False,False,False,False,2025-03-24 22:27:03.729
chestnut,25.8,92.4,1,16,810,False,False,False,False,False,2025-03-24 22:27:20.237
chestnut,25.8,92.9,1,0,823,False,False,False,False,False,2025-03-24 22:27:36.716
chestnut,25.8,93.4,1,27,821,False,False,False,False,False,2025-03-24 22:27:55.049
chestnut,25.9,93.7,1,0,839,False,False,False,False,False,2025-03-24 22:28:11.721
chestnut,26.0,93.8,1,0,854,False,False,False,False,False,2025-03-24 22:28:28.322
chestnut,26.0,94.1,1,22,857,False,False,False,False,False,2025-03-24 22:28:45.105
chestnut,26.1,94.2,1,0,870,False,False,False,False,False,2025-03-24 22:29:01.709
chestnut,26.1,94.2,1,0,896,False,False,False,False,False,2025-03-24 22:29:18.203
chestnut,26.1,94.1,1,0,914,False,False,False,False,False,2025-03-24 22:29:34.778
chestnut,26.2,94.2,1,0,906,False,False,False,False,False,2025-03-24 22:29:51.060
chestnut,26.3,94.2,1,0,987,False,False,False,False,False,2025-03-24 22:30:07.852
chestnut,26.3,94.2,1,0,909,False,False,False,False,False,2025-03-24 22:30:25.156
chestnut,26.3,94.1,1,0,955,False,False,False,False,False,2025-03-24 22:30:41.856
chestnut,26.4,94.2,1,0,983,False,False,False,False,False,2025-03-24 22:30:58.329
chestnut,26.4,94.1,1,0,982,False,False,False,False,False,2025-03-24 22:31:14.873
chestnut,26.5,94.0,1,0,975,False,False,False,False,False,2025-03-24 22:31:32.743
chestnut,26.5,93.9,1,0,975,False,False,False,False,False,2025-03-24 22:31:48.650
chestnut,26.5,93.8,1,0,972,False,False,False,False,False,2025-03-24 22:32:04.586
chestnut,26.5,93.8,1,0,965,False,False,False,False,False,2025-03-24 22:32:21.067
chestnut,26.6,93.7,1,0,968,False,False,False,False,False,2025-03-24 22:32:37.570
chestnut,26.6,93.6,1,208,972,True,False,False,False,False,2025-03-24 22:32:54.169
